Version,pt_num,Age,Gender,Handedness,trial_nbr,block_number,rt,soa,acc,category,choiced_category,manipulation,difficulty,mask,type_occl,size_occl,filename,mask_filename,task,pressed_key,correct_key,Experiment Duration
V3,15,23,Male,Right,1,Training,5.605679400003282,0.1,false,cat,firehydrant,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_cat432.png,mask_img/000000003084.png,training,q,i,58.09652720000304
V3,15,23,Male,Right,2,Training,3.4495575000037206,0.025,false,person,building,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_person189.png,mask_img/000000007179.png,training,w,r,63.062786499998765
V3,15,23,Male,Right,3,Training,4.024412300001131,0.025,false,tree,cat,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_tree9.png,mask_img/000000003694.png,training,i,u,68.47051959999953
V3,15,23,Male,Right,4,Training,3.344872800000303,0.1,true,banana,banana,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_banana454.png,mask_img/000000004239.png,training,e,e,73.15795380000054
V3,15,23,Male,Right,5,Training,2.484144299996842,0.1,false,cat,person,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_cat432.png,mask_img/000000006842.png,training,r,i,76.98434010000346
V3,15,23,Male,Right,6,Training,2.140749099999084,0.05,true,person,person,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_person189.png,mask_img/000000000595.png,training,r,r,80.40930649999791
V3,15,23,Male,Right,7,Training,3.5015735999986646,0.1,true,bus,bus,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_bus180.png,mask_img/000000006709.png,training,o,o,85.33160769999813
V3,15,23,Male,Right,8,Training,3.446330599996145,0.025,false,bird,tree,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_bird4.png,mask_img/000000002774.png,training,u,p,89.87981109999964
V3,15,23,Male,Right,9,Training,1.6960109999999986,0.025,true,banana,banana,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_banana454.png,mask_img/000000004239.png,training,e,e,93.11420380000345
V3,15,23,Male,Right,10,Training,1.8181757999991532,0.1,false,banana,tree,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_banana454.png,mask_img/000000005359.png,training,u,e,96.1297401999982
V3,15,23,Male,Right,11,Training,2.5228807000021334,0.1,true,bus,bus,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_bus180.png,mask_img/000000001053.png,training,o,o,99.84971029999724
V3,15,23,Male,Right,12,Training,1.935995499996352,0.05,true,firehydrant,firehydrant,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_firehydrant90.png,mask_img/000000000459.png,training,q,q,102.92822400000296
V3,15,23,Male,Right,13,Training,1.7693935999996029,0.1,true,bus,bus,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_bus180.png,mask_img/000000000394.png,training,o,o,106.08484429999953
V3,15,23,Male,Right,14,Training,2.4495669000025373,0.025,true,person,person,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_person189.png,mask_img/000000005142.png,training,r,r,109.83536750000349
V3,15,23,Male,Right,15,Training,3.056608899998537,0.025,true,firehydrant,firehydrant,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_firehydrant90.png,mask_img/000000000459.png,training,q,q,114.1164323999983
V3,15,23,Male,Right,16,Training,1.555016099999193,0.05,true,cat,cat,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_cat432.png,mask_img/000000005105.png,training,i,i,117.10077679999813
V3,15,23,Male,Right,17,Training,2.8189767000003485,0.025,false,tree,cat,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_tree9.png,mask_img/000000006263.png,training,i,u,121.36639429999923
V3,15,23,Male,Right,18,Training,2.071314100001473,0.05,true,tree,tree,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_tree9.png,mask_img/000000000626.png,training,u,u,124.64784089999739
V3,15,23,Male,Right,19,Training,1.6856445000012172,0.025,false,building,bus,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_building24.png,mask_img/000000004739.png,training,o,w,127.71032700000069
V3,15,23,Male,Right,20,Training,2.1674563999986276,0.1,false,firehydrant,tree,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_firehydrant90.png,mask_img/000000006870.png,training,u,q,131.02409900000202
V3,15,23,Male,Right,21,Training,2.2028787000017473,0.05,false,tree,person,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_tree9.png,mask_img/000000006263.png,training,r,u,134.71885789999942
V3,15,23,Male,Right,22,Training,2.151463899994269,0.025,true,firehydrant,firehydrant,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_firehydrant90.png,mask_img/000000006870.png,training,q,q,138.0637932000027
V3,15,23,Male,Right,23,Training,3.248257699997339,0.025,true,cat,cat,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_cat432.png,mask_img/000000000438.png,training,i,i,142.39188010000362
V3,15,23,Male,Right,24,Training,1.7890977999995812,0.05,true,banana,banana,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_banana454.png,mask_img/000000002337.png,training,e,e,145.32934450000175
V3,15,23,Male,Right,25,Training,3.527033799997298,0.1,true,building,building,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_building24.png,mask_img/000000002822.png,training,w,w,150.29806180000014
V3,15,23,Male,Right,26,Training,5.071895600005519,0.05,true,bird,bird,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_bird4.png,mask_img/000000002774.png,training,p,p,156.81381330000295
V3,15,23,Male,Right,27,Training,4.307780399998592,0.025,true,banana,banana,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_banana454.png,mask_img/000000002337.png,training,e,e,162.2670059000011
V3,15,23,Male,Right,28,Training,2.4826513000007253,0.05,true,cat,cat,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_cat432.png,mask_img/000000000438.png,training,i,i,165.92314759999863
V3,15,23,Male,Right,29,Training,4.23944979999942,0.1,false,tree,bird,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_tree9.png,mask_img/000000006263.png,training,p,u,171.6902007000026
V3,15,23,Male,Right,30,Training,1.613219000006211,0.05,false,bird,cat,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_bird4.png,mask_img/000000000731.png,training,i,p,174.45557389999885
V3,15,23,Male,Right,31,Training,3.452964099997189,0.1,true,cat,cat,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_cat432.png,mask_img/000000005105.png,training,i,i,179.17445240000234
V3,15,23,Male,Right,32,Training,1.691721300005156,0.05,true,firehydrant,firehydrant,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_firehydrant90.png,mask_img/000000003225.png,training,q,q,182.39472989999922
V3,15,23,Male,Right,33,Training,5.077593299996806,0.05,false,cat,building,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_cat432.png,mask_img/000000006842.png,training,w,i,188.87917639999796
V3,15,23,Male,Right,34,Training,2.4511905999970622,0.1,true,bus,bus,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_bus180.png,mask_img/000000002892.png,training,o,o,192.84791779999796
V3,15,23,Male,Right,35,Training,3.250898199999938,0.1,true,building,building,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_building24.png,mask_img/000000000873.png,training,w,w,197.34318650000205
V3,15,23,Male,Right,36,Training,2.2559863999995287,0.025,false,person,cat,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_person189.png,mask_img/000000003483.png,training,i,r,200.94431310000073
V3,15,23,Male,Right,37,Training,1.7531903999988572,0.025,true,bird,bird,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_bird4.png,mask_img/000000000109.png,training,p,p,204.17859560000215
V3,15,23,Male,Right,38,Training,1.6146785000019008,0.1,true,building,building,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_building24.png,mask_img/000000004739.png,training,w,w,207.28801150000072
V3,15,23,Male,Right,39,Training,5.455342699999164,0.05,false,cat,bird,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_cat432.png,mask_img/000000003084.png,training,p,i,213.9144912999982
