Version,pt_num,Age,Gender,Handedness,trial_nbr,block_number,rt,soa,acc,category,choiced_category,manipulation,difficulty,mask,type_occl,size_occl,filename,mask_filename,task,pressed_key,correct_key,Experiment Duration
V3,8,24,Male,Right,1,Training,7.048432200041134,0.025,false,tree,banana,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_tree9.png,mask_img/000000007325.png,training,e,o,88.70824639999773
V3,8,24,Male,Right,2,Training,6.268985499977134,0.05,false,firehydrant,building,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_firehydrant90.png,mask_img/000000006146.png,training,p,i,96.41060989996186
V3,8,24,Male,Right,3,Training,2.0022167999995872,0.025,true,banana,banana,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_banana454.png,mask_img/000000000690.png,training,e,e,99.78525529999752
V3,8,24,Male,Right,4,Training,1.962589900009334,0.05,true,person,person,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_person189.png,mask_img/000000001997.png,training,r,r,103.25430119998055
V3,8,24,Male,Right,5,Training,2.0623076999909244,0.05,true,cat,cat,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_cat432.png,mask_img/000000003084.png,training,w,w,106.54956869996386
V3,8,24,Male,Right,6,Training,1.956263299973216,0.1,true,bus,bus,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_bus180.png,mask_img/000000002892.png,training,q,q,109.61228049994679
V3,8,24,Male,Right,7,Training,1.2915401000063866,0.1,true,banana,banana,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_banana454.png,mask_img/000000004239.png,training,e,e,112.34665869997116
V3,8,24,Male,Right,8,Training,2.358842200017534,0.05,false,firehydrant,bus,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_firehydrant90.png,mask_img/000000006870.png,training,q,i,116.25725249998504
V3,8,24,Male,Right,9,Training,1.706733200000599,0.1,true,building,building,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_building24.png,mask_img/000000000312.png,training,p,p,119.1322639999562
V3,8,24,Male,Right,10,Training,2.351950099982787,0.025,true,firehydrant,firehydrant,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_firehydrant90.png,mask_img/000000003225.png,training,i,i,122.97404569998616
