Version,pt_num,Age,Gender,Handedness,trial_nbr,block_number,rt,soa,acc,category,choiced_category,manipulation,difficulty,mask,type_occl,size_occl,filename,mask_filename,task,pressed_key,correct_key,Experiment Duration
V3,23,24,Male,Right,1,Training,1.7241554000065662,0.05,false,bird,bus,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_bird4.png,mask_img/000000004642.png,training,e,q,110.07868639999651
V3,23,24,Male,Right,2,Training,1.8990597999945749,0.05,false,bird,cat,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_bird4.png,mask_img/000000006481.png,training,i,q,113.17066789997625
V3,23,24,Male,Right,3,Training,1.9198944000236224,0.025,true,person,person,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_person189.png,mask_img/000000003483.png,training,p,p,116.5185353999841
V3,23,24,Male,Right,4,Training,1.6366796999936923,0.05,true,firehydrant,firehydrant,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_firehydrant90.png,mask_img/000000000459.png,training,r,r,119.37327009998262
V3,23,24,Male,Right,5,Training,1.199450899992371,0.1,true,bird,bird,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_bird4.png,mask_img/000000000109.png,training,q,q,122.09788709998247
V3,23,24,Male,Right,6,Training,1.2750427999999374,0.025,true,firehydrant,firehydrant,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_firehydrant90.png,mask_img/000000005131.png,training,r,r,124.54652509998414
V3,23,24,Male,Right,7,Training,1.1350684000062756,0.1,true,person,person,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_person189.png,mask_img/000000005142.png,training,p,p,126.92076109998743
V3,23,24,Male,Right,8,Training,2.0377117000170983,0.025,false,cat,bird,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_cat432.png,mask_img/000000003084.png,training,q,i,130.27626240000245
V3,23,24,Male,Right,9,Training,0.8688951000222005,0.05,true,person,person,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_person189.png,mask_img/000000005142.png,training,p,p,132.55198319998453
V3,23,24,Male,Right,10,Training,0.8835222999914549,0.05,true,bird,bird,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_bird4.png,mask_img/000000000109.png,training,q,q,134.6577166999923
V3,23,24,Male,Right,11,Training,2.987819200003287,0.025,false,cat,building,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_cat432.png,mask_img/000000005862.png,training,o,i,139.00942779998877
V3,23,24,Male,Right,12,Training,2.4100770999793895,0.025,true,tree,tree,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_tree9.png,mask_img/000000002197.png,training,w,w,142.61725049998495
V3,23,24,Male,Right,13,Training,2.2850810999807436,0.1,true,building,building,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_building24.png,mask_img/000000000312.png,training,o,o,146.35204869997688
V3,23,24,Male,Right,14,Training,2.369725600001402,0.05,true,bus,bus,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_bus180.png,mask_img/000000001053.png,training,e,e,149.9624530999863
V3,23,24,Male,Right,15,Training,2.148397900018608,0.1,false,cat,building,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_cat432.png,mask_img/000000005105.png,training,o,i,153.23991360000218
V3,23,24,Male,Right,16,Training,2.8241495999973267,0.1,false,banana,tree,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_banana454.png,mask_img/000000005359.png,training,w,u,157.59825509999064
V3,23,24,Male,Right,17,Training,1.5656601000227965,0.1,true,tree,tree,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_tree9.png,mask_img/000000007325.png,training,w,w,160.5801476999768
V3,23,24,Male,Right,18,Training,1.522228100016946,0.025,true,bus,bus,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_bus180.png,mask_img/000000005615.png,training,e,e,163.42723339999793
V3,23,24,Male,Right,19,Training,0.9219718999811448,0.025,true,person,person,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_person189.png,mask_img/000000005142.png,training,p,p,165.882700999995
V3,23,24,Male,Right,20,Training,1.39960809997865,0.025,true,tree,tree,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_tree9.png,mask_img/000000007325.png,training,w,w,168.5705848999787
V3,23,24,Male,Right,21,Training,0.960055299976375,0.05,true,tree,tree,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_tree9.png,mask_img/000000003694.png,training,w,w,170.7185121999937
V3,23,24,Male,Right,22,Training,1.8561479999916628,0.1,true,cat,cat,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_cat432.png,mask_img/000000006842.png,training,i,i,173.86199449998094
V3,23,24,Male,Right,23,Training,1.774313700007042,0.05,true,firehydrant,firehydrant,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_firehydrant90.png,mask_img/000000006146.png,training,r,r,176.74687309999717
V3,23,24,Male,Right,24,Training,2.0120386000198778,0.025,true,banana,banana,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_banana454.png,mask_img/000000004239.png,training,u,u,180.1621509999968
V3,23,24,Male,Right,1,Block 1,2.252489400008926,0.025,false,person,bus,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_person3.png,mask_img/000000020147.png,experiment,e,p,193.39817739999853
V3,23,24,Male,Right,2,Block 1,1.010550200007856,0.025,true,bus,bus,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_bus6.png,mask_img/000000015987.png,experiment,e,e,195.16633989999536
V3,23,24,Male,Right,3,Block 1,1.5422460999980103,0.05,true,cat,cat,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_cat10.png,mask_img/000000038178.png,experiment,i,i,197.5183832999901
V3,23,24,Male,Right,4,Block 1,1.6847058999992441,0.025,true,bus,bus,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_bus4.png,mask_img/000000026053.png,experiment,e,e,199.87040620000334
V3,23,24,Male,Right,5,Block 1,2.247100299980957,0.05,true,cat,cat,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_cat3.png,mask_img/000000017356.png,experiment,i,i,203.14216299998225
V3,23,24,Male,Right,6,Block 1,2.463903899973957,0.1,true,bus,bus,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_bus6.png,mask_img/000000026503.png,experiment,e,e,206.5743648999778
V3,23,24,Male,Right,7,Block 1,0.996414499997627,0.05,true,bird,bird,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_bird4.png,mask_img/000000034691.png,experiment,q,q,208.5260314999905
V3,23,24,Male,Right,8,Block 1,0.9689538999809884,0.05,true,bird,bird,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_bird1.png,mask_img/000000013061.png,experiment,q,q,210.28602369999862
V3,23,24,Male,Right,9,Block 1,1.2048832000000402,0.025,true,cat,cat,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_cat1.png,mask_img/000000048664.png,experiment,i,i,212.25410140000167
V3,23,24,Male,Right,10,Block 1,1.2849212000146508,0.05,true,firehydrant,firehydrant,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_firehydrant4.png,mask_img/000000039141.png,experiment,r,r,214.56585869999253
V3,23,24,Male,Right,11,Block 1,1.4067691000236664,0.1,true,person,person,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_person9.png,mask_img/000000052619.png,experiment,p,p,216.8624222999788
V3,23,24,Male,Right,12,Block 1,2.204470600001514,0.025,false,firehydrant,tree,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_firehydrant4.png,mask_img/000000060610.png,experiment,w,r,219.91055040000356
V3,23,24,Male,Right,13,Block 1,1.3948886999860406,0.05,false,firehydrant,cat,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_firehydrant1.png,mask_img/000000060464.png,experiment,i,r,221.99840429998585
V3,23,24,Male,Right,14,Block 1,1.347766099992441,0.025,true,building,building,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_building9.png,mask_img/000000036226.png,experiment,o,o,224.47018059997936
V3,23,24,Male,Right,15,Block 1,1.2726032999926247,0.05,true,cat,cat,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_cat9.png,mask_img/000000017858.png,experiment,i,i,226.51844159999746
V3,23,24,Male,Right,16,Block 1,1.0607664000126533,0.05,true,building,building,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_building10.png,mask_img/000000014428.png,experiment,o,o,228.3259208999807
V3,23,24,Male,Right,17,Block 1,1.2114532999985386,0.025,true,tree,tree,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_tree9.png,mask_img/000000063867.png,experiment,w,w,230.2141345999844
V3,23,24,Male,Right,18,Block 1,1.5093710999935865,0.025,true,bus,bus,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_bus2.png,mask_img/000000046852.png,experiment,e,e,232.40639789999113
V3,23,24,Male,Right,19,Block 1,0.9203212999855168,0.025,true,tree,tree,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_tree9.png,mask_img/000000032965.png,experiment,w,w,234.08619370000088
V3,23,24,Male,Right,20,Block 1,1.3619244000001345,0.1,true,person,person,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_person7.png,mask_img/000000040399.png,experiment,p,p,236.39997050000238
V3,23,24,Male,Right,21,Block 1,1.0372058000066318,0.05,true,tree,tree,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_tree5.png,mask_img/000000010991.png,experiment,w,w,238.48684209998464
V3,23,24,Male,Right,22,Block 1,1.1074185999750625,0.025,true,tree,tree,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_tree8.png,mask_img/000000063804.png,experiment,w,w,240.41407769999932
V3,23,24,Male,Right,23,Block 1,1.1919347000075504,0.1,true,bus,bus,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_bus9.png,mask_img/000000006263.png,experiment,e,e,242.3898891999852
V3,23,24,Male,Right,24,Block 1,0.8745545000128914,0.025,true,person,person,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_person10.png,mask_img/000000039778.png,experiment,p,p,243.93450049997773
V3,23,24,Male,Right,25,Block 1,0.9767088000080548,0.025,true,cat,cat,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_cat9.png,mask_img/000000017858.png,experiment,i,i,245.83994299999904
V3,23,24,Male,Right,26,Block 1,1.9592622999916784,0.1,true,banana,banana,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_banana1.png,mask_img/000000011754.png,experiment,u,u,248.77389169999515
V3,23,24,Male,Right,27,Block 1,1.2259643000143114,0.025,true,building,building,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_building9.png,mask_img/000000025516.png,experiment,o,o,251.08626979999826
V3,23,24,Male,Right,28,Block 1,0.866790400003083,0.05,true,building,building,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_building8.png,mask_img/000000058073.png,experiment,o,o,252.70994030000293
V3,23,24,Male,Right,29,Block 1,1.9202478000079282,0.025,false,banana,bird,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_banana3.png,mask_img/000000012313.png,experiment,q,u,255.69413699998404
V3,23,24,Male,Right,30,Block 1,1.1888963999808766,0.025,true,building,building,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_building9.png,mask_img/000000015619.png,experiment,o,o,258.03034719999414
V3,23,24,Male,Right,31,Block 1,1.618715799995698,0.05,false,cat,tree,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_cat10.png,mask_img/000000048929.png,experiment,w,i,260.35841809998965
V3,23,24,Male,Right,32,Block 1,0.9293367999780457,0.025,true,building,building,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_building8.png,mask_img/000000025453.png,experiment,o,o,262.37440509998123
V3,23,24,Male,Right,33,Block 1,0.9300136000092607,0.025,true,bus,bus,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_bus5.png,mask_img/000000037140.png,experiment,e,e,264.38404109998373
V3,23,24,Male,Right,34,Block 1,1.668835799995577,0.05,true,bus,bus,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_bus6.png,mask_img/000000026503.png,experiment,e,e,267.0220397999801
