Version,pt_num,Age,Gender,Handedness,trial_nbr,block_number,rt,soa,acc,category,choiced_category,manipulation,difficulty,mask,type_occl,size_occl,filename,mask_filename,task,pressed_key,correct_key,Experiment Duration
V3,4,23,Male,Right,1,Training,2.155878399993526,0.1,false,firehydrant,banana,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_firehydrant90.png,mask_img/000000005131.png,training,o,i,510.0177446999878
V3,4,23,Male,Right,2,Training,2.9311414000112563,0.025,false,person,firehydrant,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_person189.png,mask_img/000000005142.png,training,i,w,514.0971581999911
V3,4,23,Male,Right,3,Training,1.9916947000019718,0.1,false,person,cat,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_person189.png,mask_img/000000007179.png,training,r,w,517.3822420999932
V3,4,23,Male,Right,4,Training,1.9310072000080254,0.05,false,building,firehydrant,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_building24.png,mask_img/000000000873.png,training,i,u,520.4108264999813
V3,4,23,Male,Right,5,Training,1.1754653999814764,0.1,true,building,building,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_building24.png,mask_img/000000002822.png,training,u,u,522.7858638000034
V3,4,23,Male,Right,6,Training,1.793679099995643,0.025,true,firehydrant,firehydrant,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_firehydrant90.png,mask_img/000000000459.png,training,i,i,526.0979524999857
V3,4,23,Male,Right,7,Training,1.0254828999750316,0.05,true,firehydrant,firehydrant,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_firehydrant90.png,mask_img/000000001810.png,training,i,i,528.5201706999796
V3,4,23,Male,Right,8,Training,1.8978685999754816,0.05,true,tree,tree,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_tree9.png,mask_img/000000005282.png,training,p,p,531.5827615000017
V3,4,23,Male,Right,9,Training,1.8280158000125084,0.025,true,cat,cat,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_cat432.png,mask_img/000000001647.png,training,r,r,534.6760654999816
V3,4,23,Male,Right,10,Training,1.519444499979727,0.1,true,building,building,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_building24.png,mask_img/000000005574.png,training,u,u,537.5980484999891
V3,4,23,Male,Right,11,Training,1.3883721000165679,0.1,true,bus,bus,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_bus180.png,mask_img/000000000394.png,training,e,e,540.3029300000053
V3,4,23,Male,Right,12,Training,1.3286659000150394,0.025,true,banana,banana,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_banana454.png,mask_img/000000000042.png,training,o,o,542.8964811000042
V3,4,23,Male,Right,1,Block 1,1.2064553999807686,0.025,true,banana,banana,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_banana3.png,mask_img/000000023004.png,experiment,o,o,595.3667571999831
V3,4,23,Male,Right,2,Block 1,1.20704239999759,0.1,false,person,tree,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_person7.png,mask_img/000000052562.png,experiment,p,w,597.2787256999873
V3,4,23,Male,Right,3,Block 1,1.2743146999855526,0.025,true,cat,cat,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_cat1.png,mask_img/000000038177.png,experiment,r,r,599.2386506999901
V3,4,23,Male,Right,4,Block 1,1.2769927000044845,0.025,true,person,person,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_person10.png,mask_img/000000039778.png,experiment,w,w,601.3905190999794
V3,4,23,Male,Right,5,Block 1,1.1282920999801718,0.1,true,tree,tree,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_tree6.png,mask_img/000000011328.png,experiment,p,p,603.3348097999988
V3,4,23,Male,Right,6,Block 1,1.1953487999853678,0.1,true,person,person,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_person6.png,mask_img/000000009469.png,experiment,w,w,605.5187545999943
V3,4,23,Male,Right,7,Block 1,0.8986537999880966,0.1,true,bird,bird,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_bird5.png,mask_img/000000055942.png,experiment,q,q,607.2950281999947
V3,4,23,Male,Right,8,Block 1,1.4885350999829825,0.05,true,building,building,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_building4.png,mask_img/000000035985.png,experiment,u,u,609.8388753999898
V3,4,23,Male,Right,9,Block 1,0.9642647000146098,0.025,true,tree,tree,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_tree2.png,mask_img/000000031601.png,experiment,p,p,611.6865133999963
V3,4,23,Male,Right,10,Block 1,1.1576291999954265,0.025,true,banana,banana,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_banana9.png,mask_img/000000043579.png,experiment,o,o,613.9906143999833
V3,4,23,Male,Right,11,Block 1,1.0943836999940686,0.025,true,building,building,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_building3.png,mask_img/000000003694.png,experiment,u,u,615.999032199994
V3,4,23,Male,Right,12,Block 1,1.5978506999963429,0.05,false,banana,cat,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_banana6.png,mask_img/000000055460.png,experiment,r,o,618.350812699995
V3,4,23,Male,Right,13,Block 1,1.5298083000234328,0.1,true,firehydrant,firehydrant,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_firehydrant6.png,mask_img/000000008025.png,experiment,i,i,621.022729999997
V3,4,23,Male,Right,14,Block 1,1.4010109000082593,0.05,true,bus,bus,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_bus5.png,mask_img/000000037140.png,experiment,e,e,623.1667813999811
V3,4,23,Male,Right,15,Block 1,1.0658954000100493,0.025,true,person,person,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_person7.png,mask_img/000000020421.png,experiment,w,w,625.1991609999968
V3,4,23,Male,Right,16,Block 1,0.8940184999955818,0.025,true,person,person,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_person1.png,mask_img/000000019759.png,experiment,w,w,627.0466522999923
V3,4,23,Male,Right,17,Block 1,0.9546458999975584,0.1,true,tree,tree,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_tree1.png,mask_img/000000040886.png,experiment,p,p,628.6707893999992
V3,4,23,Male,Right,18,Block 1,1.5452681999886408,0.025,true,cat,cat,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_cat3.png,mask_img/000000059442.png,experiment,r,r,631.0227221999958
V3,4,23,Male,Right,19,Block 1,1.2091373000002932,0.1,true,banana,banana,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_banana9.png,mask_img/000000023967.png,experiment,o,o,633.3586427999835
V3,4,23,Male,Right,20,Block 1,1.2175499000004493,0.05,true,building,building,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_building7.png,mask_img/000000015155.png,experiment,u,u,635.430664399988
V3,4,23,Male,Right,21,Block 1,0.9493531000043731,0.1,true,tree,tree,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_tree2.png,mask_img/000000041008.png,experiment,p,p,637.3345155999996
V3,4,23,Male,Right,22,Block 1,1.1229746000026353,0.025,true,building,building,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_building7.png,mask_img/000000058021.png,experiment,u,u,639.2465081999835
V3,4,23,Male,Right,23,Block 1,0.9602944999933243,0.1,true,person,person,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_person3.png,mask_img/000000008920.png,experiment,w,w,641.1748952000053
V3,4,23,Male,Right,24,Block 1,0.8809803999902215,0.05,true,person,person,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_person1.png,mask_img/000000039656.png,experiment,w,w,643.0946991999808
V3,4,23,Male,Right,25,Block 1,1.1315707999747247,0.1,true,bus,bus,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_bus3.png,mask_img/000000047229.png,experiment,e,e,645.3589193999942
V3,4,23,Male,Right,26,Block 1,0.9130679999943823,0.05,true,person,person,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_person1.png,mask_img/000000019759.png,experiment,w,w,647.0227921000042
V3,4,23,Male,Right,27,Block 1,1.4548376000020653,0.1,false,bus,person,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_bus6.png,mask_img/000000005862.png,experiment,w,e,649.2148076999874
V3,4,23,Male,Right,28,Block 1,0.9464841999870259,0.05,false,building,bus,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_building7.png,mask_img/000000004936.png,experiment,e,u,651.2545151999802
V3,4,23,Male,Right,29,Block 1,1.0996482000045944,0.05,true,banana,banana,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_banana10.png,mask_img/000000033074.png,experiment,o,o,653.4229628999892
V3,4,23,Male,Right,30,Block 1,1.7262837000016589,0.1,true,bird,bird,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_bird7.png,mask_img/000000035132.png,experiment,q,q,656.0065172000031
V3,4,23,Male,Right,31,Block 1,0.9430924000043888,0.1,true,person,person,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_person6.png,mask_img/000000040325.png,experiment,w,w,658.0311538999958
V3,4,23,Male,Right,32,Block 1,1.2162477000092622,0.1,true,building,building,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_building10.png,mask_img/000000014428.png,experiment,u,u,660.3665191000036
V3,4,23,Male,Right,33,Block 1,0.9641859999974258,0.05,true,tree,tree,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_tree1.png,mask_img/000000062690.png,experiment,p,p,662.1347327999829
V3,4,23,Male,Right,34,Block 1,1.003942499984987,0.1,true,person,person,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_person7.png,mask_img/000000062350.png,experiment,w,w,664.2787385999982
V3,4,23,Male,Right,35,Block 1,1.6634443999791984,0.1,false,bird,tree,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_bird3.png,mask_img/000000044123.png,experiment,p,q,666.6706059999997
