Version,pt_num,Age,Gender,Handedness,trial_nbr,block_number,rt,soa,acc,category,choiced_category,manipulation,difficulty,mask,type_occl,size_occl,filename,mask_filename,task,pressed_key,correct_key,Experiment Duration
V3,19,21,Male,Right,40,Training,1.4821010000014212,0.025,true,firehydrant,firehydrant,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_firehydrant90.png,mask_img/000000006146.png,training,e,e,231.22247889998835
V3,19,21,Male,Right,41,Training,2.5204295000003185,0.1,true,tree,tree,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_tree9.png,mask_img/000000002197.png,training,u,u,235.20691730000544
V3,19,21,Male,Right,42,Training,1.1083110999898054,0.05,true,bus,bus,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_bus180.png,mask_img/000000005615.png,training,p,p,237.69114239999908
V3,19,21,Male,Right,43,Training,1.855024599994067,0.1,true,building,building,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_building24.png,mask_img/000000002822.png,training,q,q,240.89634109998588
V3,19,21,Male,Right,44,Training,0.9571293999906629,0.1,true,building,building,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_building24.png,mask_img/000000005574.png,training,q,q,242.98993119999068
V3,19,21,Male,Right,1,Block 1,3.1162926999968477,0.05,true,bird,bird,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_bird7.png,mask_img/000000024403.png,experiment,r,r,271.5714560000051
V3,19,21,Male,Right,2,Block 1,1.899454099999275,0.05,true,firehydrant,firehydrant,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_firehydrant9.png,mask_img/000000029056.png,experiment,e,e,274.4753004999948
V3,19,21,Male,Right,3,Block 1,1.7002018000057433,0.05,true,tree,tree,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_tree3.png,mask_img/000000010566.png,experiment,u,u,277.2511952999921
V3,19,21,Male,Right,4,Block 1,2.075692300015362,0.05,false,person,bird,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_person4.png,mask_img/000000020202.png,experiment,r,o,280.24312729999656
V3,19,21,Male,Right,5,Block 1,1.6667606999981217,0.025,true,bus,bus,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_bus5.png,mask_img/000000037140.png,experiment,p,p,283.03538299998036
V3,19,21,Male,Right,6,Block 1,3.3927839000243694,0.05,true,tree,tree,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_tree1.png,mask_img/000000040886.png,experiment,u,u,287.2593565999996
V3,19,21,Male,Right,7,Block 1,1.0482981000095606,0.025,true,bus,bus,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_bus5.png,mask_img/000000026497.png,experiment,p,p,289.01108159997966
V3,19,21,Male,Right,8,Block 1,0.9590027999947779,0.025,true,bus,bus,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_bus9.png,mask_img/000000006263.png,experiment,p,p,290.7551431999891
V3,19,21,Male,Right,9,Block 1,1.413467700011097,0.1,true,firehydrant,firehydrant,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_firehydrant8.png,mask_img/000000008193.png,experiment,e,e,292.9394345000037
V3,19,21,Male,Right,10,Block 1,3.5914632999920286,0.1,true,banana,banana,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_banana5.png,mask_img/000000000459.png,experiment,i,i,297.5953811999934
V3,19,21,Male,Right,11,Block 1,1.045695999986492,0.1,true,bus,bus,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_bus7.png,mask_img/000000058822.png,experiment,p,p,299.70728000000236
V3,19,21,Male,Right,12,Block 1,1.2893043000076432,0.05,true,bus,bus,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_bus9.png,mask_img/000000016764.png,experiment,p,p,301.7629854999832
V3,19,21,Male,Right,13,Block 1,2.562227799993707,0.1,false,tree,cat,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_tree8.png,mask_img/000000054334.png,experiment,w,u,305.4192111000011
V3,19,21,Male,Right,14,Block 1,1.3332072999910451,0.025,false,building,tree,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_building4.png,mask_img/000000014592.png,experiment,u,q,307.4511827999959
V3,19,21,Male,Right,15,Block 1,1.545861699996749,0.1,true,tree,tree,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_tree2.png,mask_img/000000062875.png,experiment,u,u,309.91533269998035
V3,19,21,Male,Right,16,Block 1,2.8789894000219647,0.025,true,cat,cat,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_cat8.png,mask_img/000000049763.png,experiment,w,w,313.90746610000497
V3,19,21,Male,Right,17,Block 1,1.6394147999817505,0.025,true,firehydrant,firehydrant,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_firehydrant2.png,mask_img/000000060548.png,experiment,e,e,316.5471800999949
V3,19,21,Male,Right,18,Block 1,1.689131199993426,0.05,false,tree,bird,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_tree10.png,mask_img/000000021419.png,experiment,r,u,319.25125129998196
V3,19,21,Male,Right,19,Block 1,1.1956091000174638,0.025,true,banana,banana,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_banana2.png,mask_img/000000033126.png,experiment,i,i,321.5711308000027
V3,19,21,Male,Right,20,Block 1,1.1098699999856763,0.025,true,person,person,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_person3.png,mask_img/000000062128.png,experiment,o,o,323.5712454000022
V3,19,21,Male,Right,21,Block 1,1.5725376999762375,0.025,true,firehydrant,firehydrant,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_firehydrant2.png,mask_img/000000018743.png,experiment,e,e,326.03503609998734
V3,19,21,Male,Right,22,Block 1,2.681459300016286,0.025,false,cat,tree,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_cat3.png,mask_img/000000027556.png,experiment,u,w,329.65934680000646
V3,19,21,Male,Right,23,Block 1,1.8394113999966066,0.05,false,bird,cat,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_bird1.png,mask_img/000000013061.png,experiment,w,r,332.667309499986
V3,19,21,Male,Right,24,Block 1,1.2660085000097752,0.05,true,person,person,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_person8.png,mask_img/000000040466.png,experiment,o,o,334.6835105000064
V3,19,21,Male,Right,25,Block 1,1.683470899995882,0.05,true,cat,cat,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_cat9.png,mask_img/000000060387.png,experiment,w,w,337.30736599999364
V3,19,21,Male,Right,26,Block 1,1.295887100015534,0.025,false,bird,firehydrant,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_bird8.png,mask_img/000000035190.png,experiment,e,r,339.5152628000069
V3,19,21,Male,Right,27,Block 1,1.8148991000198293,0.1,false,person,bird,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_person8.png,mask_img/000000052606.png,experiment,r,o,342.21935400000075
V3,19,21,Male,Right,28,Block 1,1.060915100009879,0.1,true,bird,bird,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_bird1.png,mask_img/000000013061.png,experiment,r,r,344.0354542999994
V3,19,21,Male,Right,29,Block 1,1.010375899990322,0.1,true,bird,bird,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_bird1.png,mask_img/000000055694.png,experiment,r,r,346.1153201999841
V3,19,21,Male,Right,30,Block 1,1.44562370001222,0.05,true,tree,tree,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_tree9.png,mask_img/000000032965.png,experiment,u,u,348.7151818999846
V3,19,21,Male,Right,31,Block 1,1.240203900000779,0.1,true,person,person,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_person1.png,mask_img/000000029090.png,experiment,o,o,350.99530059998506
V3,19,21,Male,Right,32,Block 1,1.4298789000022225,0.025,false,cat,tree,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_cat1.png,mask_img/000000048664.png,experiment,u,w,353.29140049999114
V3,19,21,Male,Right,33,Block 1,0.8711941000074148,0.05,true,bus,bus,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_bus7.png,mask_img/000000006146.png,experiment,p,p,355.22728839999763
V3,19,21,Male,Right,34,Block 1,0.9594510000024457,0.05,true,building,building,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_building2.png,mask_img/000000035864.png,experiment,q,q,357.3151746999938
V3,19,21,Male,Right,35,Block 1,1.2518240000063088,0.05,false,firehydrant,person,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_firehydrant1.png,mask_img/000000017944.png,experiment,o,e,359.3713682999951
V3,19,21,Male,Right,36,Block 1,1.3498623999767005,0.025,true,banana,banana,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_banana5.png,mask_img/000000000459.png,experiment,i,i,361.41155269998126
V3,19,21,Male,Right,37,Block 1,1.1453991000016686,0.1,true,bus,bus,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_bus8.png,mask_img/000000048169.png,experiment,p,p,363.28359000000637
V3,19,21,Male,Right,38,Block 1,1.162579800002277,0.1,true,banana,banana,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_banana6.png,mask_img/000000033756.png,experiment,i,i,365.5558967999823
V3,19,21,Male,Right,39,Block 1,1.3588693999918178,0.1,true,building,building,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_building7.png,mask_img/000000025192.png,experiment,q,q,367.6033291000058
V3,19,21,Male,Right,40,Block 1,1.780802399996901,0.05,false,tree,bird,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_tree1.png,mask_img/000000062690.png,experiment,r,u,370.20808029998443
V3,19,21,Male,Right,41,Block 1,1.1602351000183262,0.1,true,bus,bus,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_bus9.png,mask_img/000000006263.png,experiment,p,p,372.09954589998233
V3,19,21,Male,Right,42,Block 1,1.1406457000121009,0.05,true,person,person,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_person7.png,mask_img/000000020421.png,experiment,o,o,374.0434100999846
V3,19,21,Male,Right,43,Block 1,1.366650199983269,0.025,true,building,building,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_building6.png,mask_img/000000014774.png,experiment,q,q,376.31506569997873
V3,19,21,Male,Right,44,Block 1,1.3812364999903366,0.1,true,firehydrant,firehydrant,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_firehydrant2.png,mask_img/000000060548.png,experiment,e,e,378.6114150999929
V3,19,21,Male,Right,45,Block 1,1.457733500021277,0.1,true,banana,banana,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_banana1.png,mask_img/000000054532.png,experiment,i,i,380.96330649999436
V3,19,21,Male,Right,46,Block 1,1.3760918999905698,0.1,true,bird,bird,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_bird1.png,mask_img/000000043966.png,experiment,r,r,383.2833441999974
V3,19,21,Male,Right,47,Block 1,0.918917800008785,0.1,true,building,building,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_building4.png,mask_img/000000035985.png,experiment,q,q,384.93115879999823
V3,19,21,Male,Right,48,Block 1,1.0148795999994036,0.025,true,banana,banana,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_banana8.png,mask_img/000000000690.png,experiment,i,i,386.96316290000686
V3,19,21,Male,Right,49,Block 1,1.2310258999932557,0.1,true,bird,bird,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_bird10.png,mask_img/000000001053.png,experiment,r,r,388.89967199999955
V3,19,21,Male,Right,50,Block 1,1.5042297999898437,0.025,true,cat,cat,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_cat7.png,mask_img/000000049602.png,experiment,w,w,391.5151962999953
V3,19,21,Male,Right,51,Block 1,1.3990111999737564,0.05,false,tree,banana,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_tree1.png,mask_img/000000031053.png,experiment,i,u,393.80314169998746
V3,19,21,Male,Right,52,Block 1,1.7077535999997053,0.05,true,cat,cat,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_cat9.png,mask_img/000000007558.png,experiment,w,w,396.33109069999773
V3,19,21,Male,Right,53,Block 1,0.9793033999740146,0.1,true,building,building,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_building8.png,mask_img/000000046245.png,experiment,q,q,398.3390284999914
V3,19,21,Male,Right,54,Block 1,1.6045994999876712,0.1,true,cat,cat,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_cat10.png,mask_img/000000038178.png,experiment,w,w,400.98718520000693
V3,19,21,Male,Right,55,Block 1,1.4670721000002231,0.025,true,building,building,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_building2.png,mask_img/000000057551.png,experiment,q,q,403.3871572999924
V3,19,21,Male,Right,56,Block 1,0.9760351000004448,0.1,true,cat,cat,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_cat4.png,mask_img/000000038479.png,experiment,w,w,405.11568109999644
V3,19,21,Male,Right,57,Block 1,1.3211615000036545,0.05,true,banana,banana,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_banana1.png,mask_img/000000022545.png,experiment,i,i,407.3151254999975
V3,19,21,Male,Right,58,Block 1,1.2346070999919903,0.1,true,bird,bird,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_bird9.png,mask_img/000000035514.png,experiment,r,r,409.4993112999946
V3,19,21,Male,Right,59,Block 1,0.8566454999963753,0.05,true,bird,bird,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_bird10.png,mask_img/000000034304.png,experiment,r,r,411.25907749999897
