Version,pt_num,Age,Gender,Handedness,trial_nbr,block_number,rt,soa,acc,category,choiced_category,manipulation,difficulty,mask,type_occl,size_occl,filename,mask_filename,task,pressed_key,correct_key,Experiment Duration
V3,6,22,Male,Right,1,Training,4.224910599994473,0.1,true,cat,cat,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_cat432.png,mask_img/000000006842.png,training,w,w,21.43675700001768
V3,6,22,Male,Right,2,Training,2.412782100000186,0.1,true,tree,tree,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_tree9.png,mask_img/000000002197.png,training,o,o,25.015194800012978
V3,6,22,Male,Right,3,Training,1.6900863000191748,0.05,true,person,person,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_person189.png,mask_img/000000007179.png,training,e,e,28.233863100002054
V3,6,22,Male,Right,4,Training,1.1062215999991167,0.1,true,person,person,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_person189.png,mask_img/000000007179.png,training,e,e,30.718197300011525
V3,6,22,Male,Right,5,Training,0.7583427000208758,0.05,true,person,person,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_person189.png,mask_img/000000000595.png,training,e,e,32.78032780002104
V3,6,22,Male,Right,6,Training,1.1642050000082236,0.1,true,cat,cat,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_cat432.png,mask_img/000000003084.png,training,w,w,35.0615647000086
V3,6,22,Male,Right,7,Training,1.8578026999894064,0.05,true,banana,banana,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_banana454.png,mask_img/000000000690.png,training,i,i,38.188161500002025
V3,6,22,Male,Right,8,Training,2.1407247000024654,0.05,true,firehydrant,firehydrant,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_firehydrant90.png,mask_img/000000003225.png,training,p,p,41.86028660001466
V3,6,22,Male,Right,1,Block 1,1.264875499997288,0.05,true,person,person,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_person1.png,mask_img/000000019759.png,experiment,e,e,46.81228530002409
V3,6,22,Male,Right,2,Block 1,1.542737500014482,0.1,true,firehydrant,firehydrant,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_firehydrant8.png,mask_img/000000039553.png,experiment,p,p,49.028488400013885
V3,6,22,Male,Right,3,Block 1,1.3310378000023775,0.1,true,tree,tree,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_tree10.png,mask_img/000000031454.png,experiment,o,o,51.0924869000155
V3,6,22,Male,Right,4,Block 1,1.335219300002791,0.05,true,banana,banana,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_banana2.png,mask_img/000000012179.png,experiment,i,i,53.10073050000938
V3,6,22,Male,Right,5,Block 1,1.417924800014589,0.1,true,person,person,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_person3.png,mask_img/000000051880.png,experiment,e,e,55.28444600000512
V3,6,22,Male,Right,6,Block 1,1.0612125000043306,0.1,true,person,person,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_person6.png,mask_img/000000020392.png,experiment,e,e,57.34847680001985
V3,6,22,Male,Right,7,Block 1,0.970635100005893,0.05,false,bird,person,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_bird5.png,mask_img/000000055942.png,experiment,e,u,59.28430100000696
V3,6,22,Male,Right,8,Block 1,1.6978088000032585,0.025,true,firehydrant,firehydrant,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_firehydrant5.png,mask_img/000000018982.png,experiment,p,p,62.044495100009954
V3,6,22,Male,Right,9,Block 1,1.104250200005481,0.05,true,building,building,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_building1.png,mask_img/000000044950.png,experiment,q,q,64.2923261000251
V3,6,22,Male,Right,10,Block 1,1.467323300021235,0.1,true,bus,bus,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_bus9.png,mask_img/000000016764.png,experiment,r,r,66.86030300002312
V3,6,22,Male,Right,11,Block 1,1.3933924000011757,0.025,true,banana,banana,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_banana10.png,mask_img/000000033074.png,experiment,i,i,69.3322434000147
V3,6,22,Male,Right,12,Block 1,1.381471100001363,0.025,true,firehydrant,firehydrant,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_firehydrant4.png,mask_img/000000028671.png,experiment,p,p,71.83628080002381
