pt_num,Age,Gender,Handedness,trial_nbr,block_number,rt,soa,acc,category,choiced_category,manipulation,difficulty,mask,type_occl,size_occl,filename,mask_filename,task,pressed_key,correct_key,Experiment Duration
2,22,Female,Right,17,Training,2.1897423999980674,0.05,false,cat,tree,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_cat593.png,mask_img/000000003084.png,training,e,o,290.25575070000195
2,22,Female,Right,18,Training,1.569405199996254,0.05,false,tree,person,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_tree25.png,mask_img/000000002197.png,training,q,e,293.3359380999973
2,22,Female,Right,19,Training,2.3178545000046142,0.05,true,tree,tree,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_tree17.png,mask_img/000000000626.png,training,e,e,297.07860710000386
2,22,Female,Right,20,Training,5.032004700005928,0.1,false,banana,firehydrant,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_banana1022.png,mask_img/000000004239.png,training,r,u,303.3922101999997
2,22,Female,Right,21,Training,2.1000951000023633,0.05,true,bus,bus,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_bus630.png,mask_img/000000005615.png,training,p,p,306.595233
2,22,Female,Right,22,Training,3.3091649999987567,0.025,true,building,building,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_building48.png,mask_img/000000000312.png,training,w,w,311.28402800000185
2,22,Female,Right,23,Training,1.7408827000035672,0.1,true,person,person,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_person189.png,mask_img/000000005142.png,training,q,q,314.1615068000028
2,22,Female,Right,24,Training,10.674074700000347,0.05,false,bird,NAN,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_bird394.png,mask_img/000000000109.png,training,NAN,i,325.98908839999785
2,22,Female,Right,25,Training,2.735398600001645,0.025,false,banana,firehydrant,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_banana589.png,mask_img/000000005359.png,training,r,u,330.1648253000021
2,22,Female,Right,26,Training,4.124326400000427,0.1,false,person,bird,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_person587.png,mask_img/000000003483.png,training,i,q,335.4986306999999
2,22,Female,Right,27,Training,1.872285199999169,0.05,false,person,firehydrant,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_person189.png,mask_img/000000001997.png,training,r,q,338.73494180000125
2,22,Female,Right,28,Training,1.5885352999976021,0.1,true,tree,tree,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_tree17.png,mask_img/000000000626.png,training,e,e,341.5640999000025
2,22,Female,Right,29,Training,1.3843393000061042,0.1,true,bus,bus,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_bus630.png,mask_img/000000000394.png,training,p,p,344.1121052000017
2,22,Female,Right,30,Training,1.670044800004689,0.025,false,building,banana,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_building48.png,mask_img/000000005574.png,training,u,w,347.2718265000003
2,22,Female,Right,31,Training,1.2744198000000324,0.05,false,tree,banana,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_tree25.png,mask_img/000000006263.png,training,u,e,349.60663999999815
2,22,Female,Right,32,Training,1.2452846999949543,0.1,false,firehydrant,banana,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_firehydrant90.png,mask_img/000000006146.png,training,u,r,352.3114657999977
2,22,Female,Right,33,Training,3.459285400000226,0.025,false,bird,cat,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_bird394.png,mask_img/000000000109.png,training,o,i,356.9558279999983
2,22,Female,Right,34,Training,3.1418322999961674,0.025,false,cat,building,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_cat511.png,mask_img/000000005105.png,training,w,o,361.5808615999995
2,22,Female,Right,35,Training,3.3390529999960563,0.1,false,building,bus,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_building71.png,mask_img/000000000873.png,training,p,w,366.0976115000012
2,22,Female,Right,36,Training,3.6124514999974053,0.05,true,bird,bird,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_bird1073.png,mask_img/000000002774.png,training,i,i,370.81693169999926
2,22,Female,Right,37,Training,2.1343836999949417,0.025,true,building,building,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_building24.png,mask_img/000000006489.png,training,w,w,374.35189560000435
2,22,Female,Right,38,Training,1.136220599997614,0.1,true,building,building,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_building71.png,mask_img/000000002822.png,training,w,w,376.675610600003
2,22,Female,Right,39,Training,3.956632500005071,0.025,false,cat,bus,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_cat511.png,mask_img/000000005862.png,training,p,o,381.8282376999996
2,22,Female,Right,40,Training,1.2131357999969623,0.05,true,bird,bird,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_bird394.png,mask_img/000000004642.png,training,i,i,384.4234761999978
2,22,Female,Right,41,Training,1.6151587999993353,0.025,true,banana,banana,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_banana589.png,mask_img/000000000042.png,training,u,u,387.4571352999992
2,22,Female,Right,42,Training,1.4036666999963927,0.1,true,banana,banana,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_banana1022.png,mask_img/000000002337.png,training,u,u,390.1922193999999
2,22,Female,Right,43,Training,1.1445487000019057,0.025,true,person,person,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_person587.png,mask_img/000000003483.png,training,q,q,392.6145670000042
2,22,Female,Right,44,Training,3.0579011000008904,0.1,true,cat,cat,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_cat593.png,mask_img/000000006842.png,training,o,o,397.02945929999987
2,22,Female,Right,45,Training,3.043032499997935,0.1,true,cat,cat,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_cat511.png,mask_img/000000001647.png,training,o,o,401.42174779999914
2,22,Female,Right,46,Training,1.8049145999975735,0.1,true,tree,tree,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_tree17.png,mask_img/000000003694.png,training,e,e,404.4863996999993
2,22,Female,Right,47,Training,2.6897708999968017,0.05,false,banana,bird,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_banana1022.png,mask_img/000000000690.png,training,i,u,408.6003153999991
2,22,Female,Right,48,Training,1.8769886999943992,0.025,true,cat,cat,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_cat511.png,mask_img/000000001647.png,training,o,o,411.59877640000195
2,22,Female,Right,49,Training,1.4094401000038488,0.025,true,building,building,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_building48.png,mask_img/000000004739.png,training,w,w,414.2875017999977
2,22,Female,Right,50,Training,1.7248256000020774,0.05,true,banana,banana,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_banana1022.png,mask_img/000000002337.png,training,u,u,417.32038090000424
2,22,Female,Right,51,Training,1.1771078999954625,0.05,true,bus,bus,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_bus630.png,mask_img/000000002892.png,training,p,p,419.6247110999975
2,22,Female,Right,52,Training,1.634008500004711,0.1,false,bus,building,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_bus630.png,mask_img/000000005615.png,training,w,p,422.56325160000415
2,22,Female,Right,53,Training,1.2812030999994022,0.05,true,cat,cat,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_cat511.png,mask_img/000000000438.png,training,o,o,425.1573621999996
2,22,Female,Right,54,Training,1.904568999998446,0.05,true,firehydrant,firehydrant,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_firehydrant154.png,mask_img/000000005131.png,training,r,r,428.5836030999999
2,22,Female,Right,55,Training,1.6233706999992137,0.05,true,tree,tree,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_tree17.png,mask_img/000000003694.png,training,e,e,431.5294895000043
2,22,Female,Right,56,Training,1.510785999998916,0.1,true,cat,cat,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_cat511.png,mask_img/000000000438.png,training,o,o,434.5319167999987
2,22,Female,Right,57,Training,1.9864893999983906,0.1,true,bird,bird,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_bird394.png,mask_img/000000000109.png,training,i,i,437.7048842000004
2,22,Female,Right,58,Training,2.1092078000001493,0.025,false,bird,cat,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_bird1073.png,mask_img/000000005418.png,training,o,i,441.0680745999998
2,22,Female,Right,59,Training,1.3953324000030989,0.1,true,bird,bird,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_bird394.png,mask_img/000000000731.png,training,i,i,443.9467569999979
2,22,Female,Right,60,Training,1.3761827999987872,0.05,false,firehydrant,cat,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_firehydrant205.png,mask_img/000000006870.png,training,o,r,446.74447959999816
2,22,Female,Right,61,Training,3.56155569999828,0.1,false,cat,building,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_cat511.png,mask_img/000000005862.png,training,w,o,451.56779619999725
2,22,Female,Right,62,Training,1.2394236999971326,0.05,true,firehydrant,firehydrant,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_firehydrant205.png,mask_img/000000003225.png,training,r,r,454.33459830000356
2,22,Female,Right,63,Training,1.9442272000014782,0.025,false,tree,banana,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_tree25.png,mask_img/000000007325.png,training,u,e,457.5065188000008
2,22,Female,Right,64,Training,1.6234929999991436,0.05,true,cat,cat,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_cat511.png,mask_img/000000001647.png,training,o,o,460.439306500004
2,22,Female,Right,65,Training,1.254528699995717,0.05,true,building,building,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_building48.png,mask_img/000000005574.png,training,w,w,462.9265424999976
2,22,Female,Right,66,Training,0.9118843000032939,0.05,true,person,person,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_person587.png,mask_img/000000003483.png,training,q,q,464.9438889000012
2,22,Female,Right,67,Training,1.1078335999991396,0.1,true,bus,bus,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_bus630.png,mask_img/000000004936.png,training,p,p,467.55489050000324
2,22,Female,Right,68,Training,1.1190206999963266,0.1,true,bus,bus,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_bus929.png,mask_img/000000001053.png,training,p,p,470.2068614000018
2,22,Female,Right,69,Training,1.1117269999958808,0.025,true,building,building,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_building71.png,mask_img/000000002822.png,training,w,w,472.36980149999727
2,22,Female,Right,70,Training,1.027515100002347,0.025,true,building,building,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_building71.png,mask_img/000000000873.png,training,w,w,474.7463640999995
2,22,Female,Right,71,Training,3.6311294000042835,0.025,false,firehydrant,bus,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_firehydrant90.png,mask_img/000000006146.png,training,p,r,479.62159840000095
2,22,Female,Right,72,Training,1.0966718999989098,0.1,false,bird,bus,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_bird1073.png,mask_img/000000005418.png,training,p,i,481.97410110000055
2,22,Female,Right,73,Training,1.7544169999964652,0.05,true,banana,banana,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_banana589.png,mask_img/000000000042.png,training,u,u,484.8024183000016
2,22,Female,Right,74,Training,1.0366329999960726,0.1,true,banana,banana,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_banana589.png,mask_img/000000000042.png,training,u,u,487.3246894999975
2,22,Female,Right,75,Training,1.1871620000019902,0.025,true,firehydrant,firehydrant,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_firehydrant154.png,mask_img/000000000459.png,training,r,r,489.7610152999987
2,22,Female,Right,76,Training,1.230644299997948,0.025,true,firehydrant,firehydrant,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_firehydrant154.png,mask_img/000000005131.png,training,r,r,492.082688100003
2,22,Female,Right,77,Training,1.1737944999986212,0.025,true,firehydrant,firehydrant,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_firehydrant90.png,mask_img/000000001810.png,training,r,r,494.489665699999
2,22,Female,Right,78,Training,2.236250800000562,0.025,false,banana,firehydrant,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_banana1022.png,mask_img/000000000690.png,training,r,u,498.07729069999914
2,22,Female,Right,79,Training,2.560208499999135,0.05,true,bird,bird,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_bird1073.png,mask_img/000000005418.png,training,i,i,502.03583400000207
2,22,Female,Right,80,Training,1.0624113000012585,0.05,true,bus,bus,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_bus630.png,mask_img/000000000394.png,training,p,p,504.39709559999756
2,22,Female,Right,81,Training,2.553576999998768,0.1,false,banana,building,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_banana589.png,mask_img/000000005359.png,training,w,u,508.1948443000001
2,22,Female,Right,82,Training,1.765309000002162,0.05,false,firehydrant,building,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_firehydrant90.png,mask_img/000000006146.png,training,w,r,511.28877959999954
2,22,Female,Right,83,Training,1.1620167000000947,0.05,true,bus,bus,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_bus630.png,mask_img/000000004936.png,training,p,p,513.4852627
2,22,Female,Right,84,Training,1.6184293999976944,0.1,false,person,building,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_person475.png,mask_img/000000006153.png,training,w,q,516.407091699999
2,22,Female,Right,85,Training,1.3969938000009279,0.1,true,cat,cat,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_cat593.png,mask_img/000000003084.png,training,o,o,519.0646603999994
2,22,Female,Right,86,Training,1.4015971000044374,0.1,true,firehydrant,firehydrant,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_firehydrant90.png,mask_img/000000001810.png,training,r,r,521.6211365999989
2,22,Female,Right,87,Training,1.432465099998808,0.05,true,firehydrant,firehydrant,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_firehydrant90.png,mask_img/000000001810.png,training,r,r,524.2460578000027
2,22,Female,Right,88,Training,4.084314800005814,0.05,false,tree,banana,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_tree25.png,mask_img/000000005282.png,training,u,e,529.5920990000013
2,22,Female,Right,89,Training,2.1440648999996483,0.05,true,building,building,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_building71.png,mask_img/000000000873.png,training,w,w,532.8025015000021
2,22,Female,Right,90,Training,0.9841090000045369,0.05,true,person,person,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_person475.png,mask_img/000000000595.png,training,q,q,535.2291554999974
2,22,Female,Right,91,Training,0.959516299997631,0.1,true,bus,bus,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_bus630.png,mask_img/000000002892.png,training,p,p,537.4651290999973
2,22,Female,Right,92,Training,1.0648695000054431,0.05,true,banana,banana,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_banana1022.png,mask_img/000000004239.png,training,u,u,539.9025144000043
2,22,Female,Right,93,Training,1.2366517999980715,0.025,true,bird,bird,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_bird394.png,mask_img/000000004642.png,training,i,i,542.2778107999984
2,22,Female,Right,94,Training,1.4097572000027867,0.025,true,tree,tree,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_tree17.png,mask_img/000000003694.png,training,e,e,545.1370626999997
2,22,Female,Right,95,Training,1.3107690999968327,0.1,true,building,building,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_building48.png,mask_img/000000005574.png,training,w,w,547.6151453999992
2,22,Female,Right,96,Training,1.1753368999998202,0.05,true,bus,bus,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_bus630.png,mask_img/000000006709.png,training,p,p,549.9136755
2,22,Female,Right,1,Block 1,1.1425376999977743,0.025,true,bird,bird,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_bird10.png,mask_img/000000001053.png,experiment,i,i,645.0685338000039
2,22,Female,Right,2,Block 1,2.107703699999547,0.1,true,bird,bird,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_bird6.png,mask_img/000000002337.png,experiment,i,i,647.9166810000024
2,22,Female,Right,3,Block 1,1.0144094999996014,0.025,true,person,person,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_person4.png,mask_img/000000009178.png,experiment,q,q,649.8451217999973
2,22,Female,Right,4,Block 1,1.548323299997719,0.1,true,banana,banana,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_banana10.png,mask_img/000000022563.png,experiment,u,u,652.3490442000038
2,22,Female,Right,5,Block 1,1.1393057000022964,0.1,true,bird,bird,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_bird10.png,mask_img/000000023988.png,experiment,i,i,654.5971406000026
2,22,Female,Right,6,Block 1,1.4586601999981212,0.025,true,cat,cat,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_cat5.png,mask_img/000000027704.png,experiment,o,o,656.7808100999973
2,22,Female,Right,7,Block 1,1.0129512999992585,0.025,true,bus,bus,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_bus1.png,mask_img/000000036255.png,experiment,p,p,658.6603299999988
2,22,Female,Right,8,Block 1,1.3106265000023996,0.1,true,building,building,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_building5.png,mask_img/000000004642.png,experiment,w,w,660.8367130000042
2,22,Female,Right,9,Block 1,3.4059095999982674,0.05,false,person,tree,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_person2.png,mask_img/000000051461.png,experiment,e,q,665.3007130000042
2,22,Female,Right,10,Block 1,1.061331600001722,0.1,true,bus,bus,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_bus6.png,mask_img/000000005862.png,experiment,p,p,667.3257621000012
2,22,Female,Right,11,Block 1,1.136301899998216,0.025,true,banana,banana,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_banana5.png,mask_img/000000023100.png,experiment,u,u,669.5325290999972
2,22,Female,Right,12,Block 1,1.1706865999949514,0.05,true,bird,bird,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_bird3.png,mask_img/000000055849.png,experiment,i,i,671.5166423999981
2,22,Female,Right,13,Block 1,0.986916800000472,0.025,true,person,person,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_person2.png,mask_img/000000029274.png,experiment,q,q,673.3965629000013
2,22,Female,Right,14,Block 1,1.2816569999995409,0.025,true,bus,bus,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_bus8.png,mask_img/000000026782.png,experiment,p,p,675.6126442000023
2,22,Female,Right,15,Block 1,4.114175899994734,0.1,false,building,firehydrant,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_building10.png,mask_img/000000057068.png,experiment,r,w,680.4287150000018
2,22,Female,Right,16,Block 1,1.8967994999984512,0.05,false,bird,tree,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_bird4.png,mask_img/000000044136.png,experiment,e,i,683.1982123999987
2,22,Female,Right,17,Block 1,1.2269697000010638,0.1,true,tree,tree,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_tree6.png,mask_img/000000053539.png,experiment,e,e,685.2612458000003
2,22,Female,Right,18,Block 1,1.2428542999987258,0.05,true,bird,bird,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_bird5.png,mask_img/000000024239.png,experiment,i,i,687.3407107000021
2,22,Female,Right,19,Block 1,3.8642850000032922,0.1,true,cat,cat,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_cat1.png,mask_img/000000027151.png,experiment,o,o,691.9169653999998
2,22,Female,Right,20,Block 1,4.405619799996202,0.1,false,firehydrant,tree,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_firehydrant3.png,mask_img/000000050276.png,experiment,e,r,697.3405091000022
2,22,Female,Right,21,Block 1,3.033599900001718,0.1,false,cat,bird,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_cat5.png,mask_img/000000049428.png,experiment,i,o,701.0852367000043
2,22,Female,Right,22,Block 1,3.7121031999995466,0.025,false,bird,firehydrant,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_bird9.png,mask_img/000000035514.png,experiment,r,i,705.5972363999972
2,22,Female,Right,23,Block 1,1.7533272999935434,0.1,true,building,building,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_building3.png,mask_img/000000057646.png,experiment,w,w,708.3168299000026
2,22,Female,Right,24,Block 1,1.8561736999981804,0.05,true,bird,bird,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_bird7.png,mask_img/000000024403.png,experiment,i,i,710.9482532000038
