Version,pt_num,Age,Gender,Handedness,trial_nbr,block_number,rt,soa,acc,category,choiced_category,manipulation,difficulty,mask,type_occl,size_occl,filename,mask_filename,task,pressed_key,correct_key,Experiment Duration
V3,27,21,Male,Right,1,Training,1.7773233000189066,0.1,true,banana,banana,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_banana454.png,mask_img/000000002337.png,training,w,w,123.25128720002249
V3,27,21,Male,Right,2,Training,1.915163500001654,0.025,false,firehydrant,bus,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_firehydrant90.png,mask_img/000000006146.png,training,i,u,126.43901269999333
V3,27,21,Male,Right,3,Training,3.7845699000172317,0.1,false,bird,firehydrant,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_bird4.png,mask_img/000000000731.png,training,u,r,131.32802989997435
V3,27,21,Male,Right,4,Training,1.3257676999783143,0.025,true,banana,banana,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_banana454.png,mask_img/000000002337.png,training,w,w,133.92189509992022
V3,27,21,Male,Right,5,Training,1.9100453000282869,0.05,true,tree,tree,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_tree9.png,mask_img/000000007325.png,training,p,p,137.26526749995537
V3,27,21,Male,Right,6,Training,1.5033862999407575,0.05,false,firehydrant,bus,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_firehydrant90.png,mask_img/000000006870.png,training,i,u,139.9062170999823
V3,27,21,Male,Right,7,Training,1.293640699936077,0.025,true,tree,tree,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_tree9.png,mask_img/000000003694.png,training,p,p,142.4233403999824
V3,27,21,Male,Right,8,Training,1.4464466000208631,0.05,false,bird,cat,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_bird4.png,mask_img/000000002774.png,training,q,r,145.1577306999825
V3,27,21,Male,Right,9,Training,1.2313440999714658,0.05,true,bus,bus,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_bus180.png,mask_img/000000006709.png,training,i,i,147.6889940999681
V3,27,21,Male,Right,10,Training,1.5991852000588551,0.05,true,tree,tree,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_tree9.png,mask_img/000000002197.png,training,p,p,150.78255829995032
V3,27,21,Male,Right,11,Training,1.7916677000466734,0.05,false,cat,person,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_cat432.png,mask_img/000000005862.png,training,e,q,154.12646900000982
V3,27,21,Male,Right,12,Training,1.344315900001675,0.1,false,bird,tree,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_bird4.png,mask_img/000000005418.png,training,p,r,156.79812169994693
V3,27,21,Male,Right,13,Training,1.113928999984637,0.05,true,cat,cat,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_cat432.png,mask_img/000000005105.png,training,q,q,159.32824649999384
V3,27,21,Male,Right,14,Training,1.2534822000889108,0.025,true,cat,cat,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_cat432.png,mask_img/000000003084.png,training,q,q,161.7035713000223
V3,27,21,Male,Right,15,Training,1.972173299989663,0.05,true,firehydrant,firehydrant,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_firehydrant90.png,mask_img/000000005131.png,training,u,u,164.98837579996325
V3,27,21,Male,Right,16,Training,1.0627327000256628,0.1,true,tree,tree,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_tree9.png,mask_img/000000003694.png,training,p,p,167.58224809996318
V3,27,21,Male,Right,17,Training,1.3370124000357464,0.1,true,banana,banana,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_banana454.png,mask_img/000000000042.png,training,w,w,170.1137414999539
V3,27,21,Male,Right,18,Training,1.4437998000066727,0.05,true,firehydrant,firehydrant,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_firehydrant90.png,mask_img/000000003225.png,training,u,u,172.97756619995926
V3,27,21,Male,Right,19,Training,3.004983499995433,0.025,false,bird,tree,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_bird4.png,mask_img/000000000731.png,training,p,r,177.45912010001484
V3,27,21,Male,Right,20,Training,1.2028261000523344,0.05,true,bus,bus,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_bus180.png,mask_img/000000001053.png,training,i,i,180.0685287999222
V3,27,21,Male,Right,21,Training,0.9759060000069439,0.1,true,tree,tree,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_tree9.png,mask_img/000000000626.png,training,p,p,182.17757439997513
V3,27,21,Male,Right,22,Training,1.218171300017275,0.025,false,building,firehydrant,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_building24.png,mask_img/000000006489.png,training,u,o,184.5841470999876
V3,27,21,Male,Right,23,Training,1.5544454000191763,0.1,false,person,banana,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_person189.png,mask_img/000000007179.png,training,w,e,187.5542861999711
V3,27,21,Male,Right,24,Training,1.2648212999338284,0.1,true,firehydrant,firehydrant,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_firehydrant90.png,mask_img/000000005131.png,training,u,u,189.90592699998524
V3,27,21,Male,Right,25,Training,2.2021079999394715,0.05,true,bird,bird,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_bird4.png,mask_img/000000004642.png,training,r,r,193.46839980001096
V3,27,21,Male,Right,26,Training,1.7011304000625387,0.025,false,person,bird,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_person189.png,mask_img/000000006153.png,training,r,e,196.7334629999241
V3,27,21,Male,Right,27,Training,1.3154196999967098,0.05,true,bus,bus,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_bus180.png,mask_img/000000002892.png,training,i,i,199.50099019997288
V3,27,21,Male,Right,28,Training,2.446913899970241,0.1,false,person,firehydrant,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_person189.png,mask_img/000000000595.png,training,u,e,203.15729559992906
V3,27,21,Male,Right,29,Training,1.0325130999553949,0.025,true,building,building,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_building24.png,mask_img/000000000873.png,training,o,o,205.61034409992862
V3,27,21,Male,Right,30,Training,1.0554883000440896,0.05,true,cat,cat,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_cat432.png,mask_img/000000000438.png,training,q,q,207.96969830000307
V3,27,21,Male,Right,31,Training,1.3078064000001177,0.1,true,building,building,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_building24.png,mask_img/000000006489.png,training,o,o,210.57917289994657
V3,27,21,Male,Right,32,Training,0.9039602000266314,0.1,true,cat,cat,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_cat432.png,mask_img/000000000438.png,training,q,q,212.96971099998336
V3,27,21,Male,Right,33,Training,1.229575900011696,0.025,true,bus,bus,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_bus180.png,mask_img/000000000394.png,training,i,i,215.73535859992262
V3,27,21,Male,Right,34,Training,0.8398530998965725,0.05,true,building,building,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_building24.png,mask_img/000000000312.png,training,o,o,218.06505610002205
V3,27,21,Male,Right,35,Training,1.0299116000533104,0.05,true,tree,tree,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_tree9.png,mask_img/000000005282.png,training,p,p,220.26425100001507
V3,27,21,Male,Right,36,Training,0.9349106000736356,0.05,true,building,building,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_building24.png,mask_img/000000006489.png,training,o,o,222.5611136999214
V3,27,21,Male,Right,1,Block 1,1.211122200009413,0.05,true,banana,banana,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_banana2.png,mask_img/000000012179.png,experiment,w,w,234.81551809993107
V3,27,21,Male,Right,2,Block 1,1.407520900014788,0.1,false,firehydrant,bus,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_firehydrant3.png,mask_img/000000018864.png,experiment,i,u,237.13548379996791
