Version,pt_num,Age,Gender,Handedness,trial_nbr,block_number,rt,soa,acc,category,choiced_category,manipulation,difficulty,mask,type_occl,size_occl,filename,mask_filename,task,pressed_key,correct_key,Experiment Duration
V3,7,26,Male,Right,1,Training,2.706549599999562,0.05,false,person,cat,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_person189.png,mask_img/000000007179.png,training,p,i,168.69025890005287
V3,7,26,Male,Right,2,Training,3.4491314999759197,0.05,false,person,tree,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_person189.png,mask_img/000000003483.png,training,r,i,173.53393780009355
V3,7,26,Male,Right,3,Training,1.8100403000134975,0.1,true,firehydrant,firehydrant,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_firehydrant90.png,mask_img/000000000459.png,training,o,o,176.73788600007538
V3,7,26,Male,Right,4,Training,2.7877623999956995,0.05,false,banana,bird,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_banana454.png,mask_img/000000005359.png,training,e,q,181.0975789000513
V3,7,26,Male,Right,5,Training,1.7749310999643058,0.025,true,building,building,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_building24.png,mask_img/000000000312.png,training,w,w,184.12866889999714
V3,7,26,Male,Right,6,Training,2.6271367999725044,0.05,false,bird,tree,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_bird4.png,mask_img/000000005418.png,training,r,e,188.33290350006428
V3,7,26,Male,Right,7,Training,1.6866064999485388,0.05,true,banana,banana,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_banana454.png,mask_img/000000000042.png,training,q,q,191.46172840008512
V3,7,26,Male,Right,8,Training,2.5602540000109,0.025,true,bird,bird,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_bird4.png,mask_img/000000004642.png,training,e,e,195.21161080000456
V3,7,26,Male,Right,9,Training,2.0182762999320403,0.05,true,person,person,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_person189.png,mask_img/000000005142.png,training,i,i,198.80607639998198
V3,7,26,Male,Right,10,Training,2.344388399971649,0.1,true,cat,cat,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_cat432.png,mask_img/000000003084.png,training,p,p,202.4628891000757
V3,7,26,Male,Right,11,Training,1.9194297000067309,0.05,true,person,person,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_person189.png,mask_img/000000000595.png,training,i,i,205.5258020000765
V3,7,26,Male,Right,12,Training,2.0181081999326125,0.1,true,bird,bird,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_bird4.png,mask_img/000000004642.png,training,e,e,209.1035149000818
V3,7,26,Male,Right,13,Training,1.614733999944292,0.025,true,person,person,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_person189.png,mask_img/000000001997.png,training,i,i,211.94728249998298
V3,7,26,Male,Right,14,Training,2.5573262000689283,0.05,false,firehydrant,bird,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_firehydrant90.png,mask_img/000000006146.png,training,e,o,215.91585840005428
V3,7,26,Male,Right,15,Training,2.397021900047548,0.025,true,tree,tree,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_tree9.png,mask_img/000000005282.png,training,r,r,219.79081550007686
V3,7,26,Male,Right,16,Training,2.1240681000053883,0.1,false,bus,building,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_bus180.png,mask_img/000000006709.png,training,w,u,223.18560090009123
V3,7,26,Male,Right,17,Training,2.120423100073822,0.05,true,firehydrant,firehydrant,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_firehydrant90.png,mask_img/000000001810.png,training,o,o,226.7793026000727
V3,7,26,Male,Right,18,Training,1.8665293999947608,0.1,true,bird,bird,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_bird4.png,mask_img/000000006481.png,training,e,e,230.20123380003497
V3,7,26,Male,Right,19,Training,1.2623414000263438,0.1,true,cat,cat,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_cat432.png,mask_img/000000000438.png,training,p,p,232.85744420008268
V3,7,26,Male,Right,20,Training,1.6090732999145985,0.025,true,banana,banana,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_banana454.png,mask_img/000000004239.png,training,q,q,235.87287890003063
V3,7,26,Male,Right,21,Training,2.013643999933265,0.025,false,cat,bird,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_cat432.png,mask_img/000000006842.png,training,e,p,239.4043357000919
V3,7,26,Male,Right,22,Training,1.979546600021422,0.1,true,person,person,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_person189.png,mask_img/000000000595.png,training,i,i,242.4864482000703
V3,7,26,Male,Right,23,Training,1.8073660000227392,0.05,true,building,building,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_building24.png,mask_img/000000006489.png,training,w,w,245.43682539998554
V3,7,26,Male,Right,24,Training,1.9891608000034466,0.05,true,cat,cat,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_cat432.png,mask_img/000000003084.png,training,p,p,248.82723850000184
V3,7,26,Male,Right,25,Training,1.1659350000554696,0.025,true,cat,cat,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_cat432.png,mask_img/000000000438.png,training,p,p,251.12438230006956
V3,7,26,Male,Right,26,Training,1.6207355000078678,0.025,true,person,person,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_person189.png,mask_img/000000000595.png,training,i,i,254.22208410000894
V3,7,26,Male,Right,27,Training,2.2586320999544114,0.025,true,bus,bus,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_bus180.png,mask_img/000000002892.png,training,u,u,257.971946900012
V3,7,26,Male,Right,28,Training,1.6945228999247774,0.025,true,firehydrant,firehydrant,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_firehydrant90.png,mask_img/000000005131.png,training,o,o,261.0970294000581
V3,7,26,Male,Right,29,Training,1.4649862999795005,0.1,true,banana,banana,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_banana454.png,mask_img/000000004239.png,training,q,q,263.80149750004057
V3,7,26,Male,Right,1,Block 1,2.1648278000066057,0.025,true,bird,bird,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_bird6.png,mask_img/000000034993.png,experiment,e,e,387.2400614999933
V3,7,26,Male,Right,2,Block 1,2.4520608000457287,0.025,false,person,banana,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_person3.png,mask_img/000000062128.png,experiment,q,i,390.63177099998575
V3,7,26,Male,Right,3,Block 1,1.2137947999872267,0.05,true,banana,banana,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_banana7.png,mask_img/000000000626.png,experiment,q,q,392.7837382000871
V3,7,26,Male,Right,4,Block 1,2.1904484999831766,0.025,true,tree,tree,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_tree9.png,mask_img/000000032965.png,experiment,r,r,396.21547960001044
V3,7,26,Male,Right,5,Block 1,1.5717921999748796,0.025,true,tree,tree,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_tree5.png,mask_img/000000010991.png,experiment,r,r,398.55958770005964
V3,7,26,Male,Right,6,Block 1,2.0722584000322968,0.05,true,tree,tree,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_tree10.png,mask_img/000000040948.png,experiment,r,r,401.7522276000818
V3,7,26,Male,Right,7,Block 1,1.7940926000010222,0.025,true,person,person,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_person1.png,mask_img/000000019759.png,experiment,i,i,404.52765340008773
V3,7,26,Male,Right,8,Block 1,1.107546400045976,0.05,true,banana,banana,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_banana3.png,mask_img/000000033323.png,experiment,q,q,406.6560301000718
V3,7,26,Male,Right,9,Block 1,1.912619199953042,0.025,false,bird,cat,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_bird4.png,mask_img/000000055859.png,experiment,p,e,409.703746000072
V3,7,26,Male,Right,10,Block 1,1.0323363000061363,0.1,true,cat,cat,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_cat10.png,mask_img/000000038178.png,experiment,p,p,411.7998084999854
V3,7,26,Male,Right,11,Block 1,2.8196150000439957,0.05,false,bird,cat,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_bird7.png,mask_img/000000044580.png,experiment,p,e,415.77607410005294
V3,7,26,Male,Right,12,Block 1,2.23217700002715,0.025,true,bus,bus,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_bus5.png,mask_img/000000058801.png,experiment,u,u,418.8877632000949
V3,7,26,Male,Right,13,Block 1,1.8446024999720976,0.025,true,building,building,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_building3.png,mask_img/000000035979.png,experiment,w,w,421.4803772000596
V3,7,26,Male,Right,14,Block 1,2.086786200059578,0.025,true,person,person,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_person8.png,mask_img/000000009729.png,experiment,i,i,424.37572790007107
V3,7,26,Male,Right,15,Block 1,2.84439950005617,0.05,false,bird,firehydrant,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_bird4.png,mask_img/000000044136.png,experiment,o,e,428.29583509999793
V3,7,26,Male,Right,16,Block 1,1.7750870001036674,0.025,true,bus,bus,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_bus5.png,mask_img/000000005615.png,experiment,u,u,431.0715774000855
