Version,pt_num,Age,Gender,Handedness,trial_nbr,block_number,rt,soa,acc,category,choiced_category,manipulation,difficulty,mask,type_occl,size_occl,filename,mask_filename,task,pressed_key,correct_key,Experiment Duration
V3,29,25,Female,Left,1,Training,2.672581100021489,0.05,false,firehydrant,building,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_firehydrant90.png,mask_img/000000006870.png,training,e,r,187.2706306000473
V3,29,25,Female,Left,2,Training,3.0839904999593273,0.05,false,banana,tree,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_banana454.png,mask_img/000000005359.png,training,u,p,191.75475179997738
V3,29,25,Female,Left,3,Training,1.1067672000499442,0.1,true,tree,tree,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_tree9.png,mask_img/000000005282.png,training,u,u,193.97378010000102
V3,29,25,Female,Left,4,Training,2.0198367999400944,0.05,true,building,building,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_building24.png,mask_img/000000000873.png,training,e,e,197.130048800027
V3,29,25,Female,Left,5,Training,1.4168634000234306,0.025,true,cat,cat,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_cat432.png,mask_img/000000001647.png,training,o,o,199.86436000000685
V3,29,25,Female,Left,6,Training,1.1764497000258416,0.025,false,bird,cat,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_bird4.png,mask_img/000000006481.png,training,o,w,202.23936929996125
V3,29,25,Female,Left,7,Training,2.0813849000260234,0.05,true,firehydrant,firehydrant,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_firehydrant90.png,mask_img/000000001810.png,training,r,r,205.8501426000148
V3,29,25,Female,Left,8,Training,1.5151397000299767,0.025,true,banana,banana,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_banana454.png,mask_img/000000000042.png,training,p,p,208.50647320004646
V3,29,25,Female,Left,9,Training,1.1691519999876618,0.1,false,banana,cat,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_banana454.png,mask_img/000000005359.png,training,o,p,211.20960890001152
V3,29,25,Female,Left,10,Training,1.1744887999957427,0.1,true,cat,cat,occlusion,low,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_low_cat432.png,mask_img/000000006842.png,training,o,o,213.80435770004988
V3,29,25,Female,Left,11,Training,2.2383343999972567,0.05,true,building,building,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_building24.png,mask_img/000000005574.png,training,e,e,217.36789830005728
V3,29,25,Female,Left,12,Training,1.3935460000066087,0.05,false,bird,person,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_bird4.png,mask_img/000000000731.png,training,q,w,219.85251060000155
V3,29,25,Female,Left,13,Training,2.0626762999454513,0.05,true,tree,tree,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_tree9.png,mask_img/000000003694.png,training,u,u,223.44626130000688
V3,29,25,Female,Left,14,Training,1.1774132999125868,0.05,false,building,bird,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_building24.png,mask_img/000000004739.png,training,w,e,225.7118557000067
V3,29,25,Female,Left,15,Training,1.5584957000100985,0.1,true,building,building,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_building24.png,mask_img/000000002822.png,training,e,e,228.85252890002448
V3,29,25,Female,Left,16,Training,0.9482152999844402,0.025,true,building,building,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_building24.png,mask_img/000000000312.png,training,e,e,230.883745500003
V3,29,25,Female,Left,17,Training,1.016747299931012,0.1,true,building,building,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_building24.png,mask_img/000000000312.png,training,e,e,233.1976985000074
V3,29,25,Female,Left,18,Training,1.3868769999826327,0.05,false,person,cat,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_person189.png,mask_img/000000006153.png,training,o,q,235.97896720003337
V3,29,25,Female,Left,19,Training,1.496596199925989,0.1,true,firehydrant,firehydrant,occlusion,high,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_high_firehydrant90.png,mask_img/000000006146.png,training,r,r,238.97889140003826
V3,29,25,Female,Left,20,Training,0.886883599916473,0.025,true,firehydrant,firehydrant,occlusion,low,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_low_firehydrant90.png,mask_img/000000003225.png,training,r,r,241.33828909997828
V3,29,25,Female,Left,21,Training,1.28068029996939,0.05,true,bird,bird,occlusion,control,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_control_bird4.png,mask_img/000000000109.png,training,w,w,244.11922950006556
V3,29,25,Female,Left,22,Training,0.9676992000313476,0.1,true,bird,bird,occlusion,control,mask,partial viewing,many small,Training_Stimulus\manysmall_partialViewing_control_bird4.png,mask_img/000000004642.png,training,w,w,246.3904271000065
V3,29,25,Female,Left,23,Training,1.7067014999920502,0.1,false,bus,building,occlusion,high,mask,partial viewing,few large,Training_Stimulus\fewlarge_partialViewing_high_bus180.png,mask_img/000000001053.png,training,e,i,249.35919920005836
